timetable_id,class,section,day,period,start_time,end_time,subject,teacher_id,teacher_name,room_id,is_lab,academic_year
TT001037,7,C,Thursday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-306,0,2025-26
TT001038,7,C,Thursday,6,11:05,11:45,Science,TCH0023,Nikhil Ghosh,Room-311,0,2025-26
TT001039,7,C,Thursday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-312,0,2025-26
TT001040,7,C,Thursday,8,12:40,13:20,Social Studies,TCH0079,Ishaan Chauhan,Room-312,0,2025-26
TT001041,7,C,Friday,1,07:30,08:10,Hindi,TCH0066,Nikhil Shah,Room-G07,0,2025-26
TT001042,7,C,Friday,2,08:10,08:50,Social Studies,TCH0079,Ishaan Chauhan,Room-207,0,2025-26
TT001043,7,C,Friday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-G08,0,2025-26
TT001044,7,C,Friday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-108,0,2025-26
TT001045,7,C,Friday,5,10:25,11:05,Hindi,TCH0063,Dhruv Mehta,Room-212,0,2025-26
TT001046,7,C,Friday,6,11:05,11:45,Physical Education,TCH0077,Siya Ghosh,Room-G06,0,2025-26
TT001047,7,C,Friday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-109,0,2025-26
TT001048,7,C,Friday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-305,0,2025-26
TT001049,7,C,Saturday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-205,1,2025-26
TT001050,7,C,Saturday,2,08:10,08:50,Computer Science,TCH0041,Vihaan Bhandari,Room-113,1,2025-26
TT001051,7,C,Saturday,3,08:50,09:30,Science,TCH0055,Nikhil Ghosh,Room-301,0,2025-26
TT001052,7,C,Saturday,4,09:45,10:25,Hindi,TCH0015,Parth Chatterjee,Room-301,0,2025-26
TT001053,7,C,Saturday,5,10:25,11:05,Hindi,TCH0066,Nikhil Shah,Room-104,0,2025-26
TT001054,7,C,Saturday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-115,0,2025-26
TT001055,7,C,Saturday,7,12:00,12:40,Social Studies,TCH0056,Siya Mukherjee,Room-101,0,2025-26
TT001056,7,C,Saturday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-101,0,2025-26
TT001057,7,D,Monday,1,07:30,08:10,Science,TCH0038,Kavya Thakur,Room-G14,0,2025-26
TT001058,7,D,Monday,2,08:10,08:50,Mathematics,TCH0025,Darsh Patel,Room-110,0,2025-26
TT001059,7,D,Monday,3,08:50,09:30,Mathematics,TCH0043,Divya Sharma,Room-309,0,2025-26
TT001060,7,D,Monday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-202,0,2025-26
TT001061,7,D,Monday,5,10:25,11:05,Computer Science,TCH0057,Anika Bhosale,Room-115,1,2025-26
TT001062,7,D,Monday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-G06,0,2025-26
TT001063,7,D,Monday,7,12:00,12:40,Science,TCH0004,Rohan Sinha,Room-204,0,2025-26
TT001064,7,D,Monday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-301,0,2025-26
TT001065,7,D,Tuesday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-G09,0,2025-26
TT001066,7,D,Tuesday,2,08:10,08:50,Hindi,TCH0015,Parth Chatterjee,Room-105,0,2025-26
TT001067,7,D,Tuesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-206,0,2025-26
TT001068,7,D,Tuesday,4,09:45,10:25,Science,TCH0027,Rishi Sinha,Room-G08,0,2025-26
TT001069,7,D,Tuesday,5,10:25,11:05,Science,TCH0023,Nikhil Ghosh,Room-105,0,2025-26
TT001070,7,D,Tuesday,6,11:05,11:45,Physical Education,TCH0048,Kavya Sen,Room-113,0,2025-26
TT001071,7,D,Tuesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-307,0,2025-26
TT001072,7,D,Tuesday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-G15,0,2025-26
TT001073,7,D,Wednesday,1,07:30,08:10,Mathematics,TCH0026,Siya Malhotra,Room-311,0,2025-26
TT001074,7,D,Wednesday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-314,0,2025-26
TT001075,7,D,Wednesday,3,08:50,09:30,Science,TCH0024,Kabir Das,Room-101,0,2025-26
TT001076,7,D,Wednesday,4,09:45,10:25,Hindi,TCH0063,Dhruv Mehta,Room-109,0,2025-26
TT001077,7,D,Wednesday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-G10,0,2025-26
TT001078,7,D,Wednesday,6,11:05,11:45,Science,TCH0036,Kartik Bhat,Room-G11,0,2025-26
TT001079,7,D,Wednesday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-311,0,2025-26
TT001080,7,D,Wednesday,8,12:40,13:20,Hindi,TCH0015,Parth Chatterjee,Room-207,0,2025-26
TT001081,7,D,Thursday,1,07:30,08:10,Social Studies,TCH0056,Siya Mukherjee,Room-101,0,2025-26
TT001082,7,D,Thursday,2,08:10,08:50,Social Studies,TCH0056,Siya Mukherjee,Room-209,0,2025-26
TT001083,7,D,Thursday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-201,0,2025-26
TT001084,7,D,Thursday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-G11,0,2025-26
TT001085,7,D,Thursday,5,10:25,11:05,Science,TCH0015,Parth Chatterjee,Room-101,0,2025-26
TT001086,7,D,Thursday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-314,0,2025-26
TT001087,7,D,Thursday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-109,0,2025-26
TT001088,7,D,Thursday,8,12:40,13:20,Science,TCH0048,Kavya Sen,Room-214,0,2025-26
TT001089,7,D,Friday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-202,0,2025-26
TT001090,7,D,Friday,2,08:10,08:50,Science,TCH0055,Nikhil Ghosh,Room-215,0,2025-26
TT001091,7,D,Friday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-311,0,2025-26
TT001092,7,D,Friday,4,09:45,10:25,Mathematics,TCH0043,Divya Sharma,Room-G04,0,2025-26
TT001093,7,D,Friday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-211,0,2025-26
TT001094,7,D,Friday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-G15,0,2025-26
TT001095,7,D,Friday,7,12:00,12:40,Hindi,TCH0015,Parth Chatterjee,Room-107,0,2025-26
TT001096,7,D,Friday,8,12:40,13:20,Science,TCH0055,Nikhil Ghosh,Room-314,0,2025-26
TT001097,7,D,Saturday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-114,0,2025-26
TT001098,7,D,Saturday,2,08:10,08:50,Science,TCH0030,Nandini Iyer,Room-205,0,2025-26
TT001099,7,D,Saturday,3,08:50,09:30,Social Studies,TCH0036,Kartik Bhat,Room-G07,0,2025-26
TT001100,7,D,Saturday,4,09:45,10:25,Science,TCH0044,Siddharth Chatterjee,Room-212,0,2025-26
TT001101,7,D,Saturday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-315,0,2025-26
TT001102,7,D,Saturday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-202,0,2025-26
TT001103,7,D,Saturday,7,12:00,12:40,Social Studies,TCH0036,Kartik Bhat,Room-207,0,2025-26
TT001104,7,D,Saturday,8,12:40,13:20,Science,TCH0035,Lavanya Jain,Room-313,0,2025-26
TT001105,8,A,Monday,1,07:30,08:10,Social Studies,TCH0006,Jiya Bhandari,Room-309,0,2025-26
TT001106,8,A,Monday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-311,0,2025-26
TT001107,8,A,Monday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-308,0,2025-26
TT001108,8,A,Monday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-301,1,2025-26
TT001109,8,A,Monday,5,10:25,11:05,Hindi,TCH0015,Parth Chatterjee,Room-203,0,2025-26
TT001110,8,A,Monday,6,11:05,11:45,Mathematics,TCH0025,Darsh Patel,Room-307,0,2025-26
TT001111,8,A,Monday,7,12:00,12:40,Hindi,TCH0066,Nikhil Shah,Room-204,0,2025-26
TT001112,8,A,Monday,8,12:40,13:20,Social Studies,TCH0036,Kartik Bhat,Room-305,0,2025-26
TT001113,8,A,Tuesday,1,07:30,08:10,Social Studies,TCH0006,Jiya Bhandari,Room-G15,0,2025-26
TT001114,8,A,Tuesday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-109,0,2025-26
TT001115,8,A,Tuesday,3,08:50,09:30,Hindi,TCH0066,Nikhil Shah,Room-205,0,2025-26
TT001116,8,A,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-104,0,2025-26
TT001117,8,A,Tuesday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-212,0,2025-26
TT001118,8,A,Tuesday,6,11:05,11:45,Science,TCH0026,Siya Malhotra,Room-114,0,2025-26
TT001119,8,A,Tuesday,7,12:00,12:40,Social Studies,TCH0079,Ishaan Chauhan,Room-G11,0,2025-26
TT001120,8,A,Tuesday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-302,0,2025-26
TT001121,8,A,Wednesday,1,07:30,08:10,Computer Science,TCH0024,Kabir Das,Room-212,0,2025-26
TT001122,8,A,Wednesday,2,08:10,08:50,Science,TCH0079,Ishaan Chauhan,Room-112,0,2025-26
TT001123,8,A,Wednesday,3,08:50,09:30,Science,TCH0051,Tanvi Shah,Room-103,0,2025-26
TT001124,8,A,Wednesday,4,09:45,10:25,Hindi,TCH0015,Parth Chatterjee,Room-G14,0,2025-26
TT001125,8,A,Wednesday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-203,0,2025-26
TT001126,8,A,Wednesday,6,11:05,11:45,Hindi,TCH0015,Parth Chatterjee,Room-G11,0,2025-26
TT001127,8,A,Wednesday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-115,0,2025-26
TT001128,8,A,Wednesday,8,12:40,13:20,Science,TCH0042,Arnav Kale,Room-211,0,2025-26
TT001129,8,A,Thursday,1,07:30,08:10,Computer Science,TCH0057,Anika Bhosale,Room-G15,0,2025-26
TT001130,8,A,Thursday,2,08:10,08:50,Mathematics,TCH0043,Divya Sharma,Room-107,0,2025-26
TT001131,8,A,Thursday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-307,0,2025-26
TT001132,8,A,Thursday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-111,0,2025-26
TT001133,8,A,Thursday,5,10:25,11:05,Computer Science,TCH0041,Vihaan Bhandari,Room-308,1,2025-26
TT001134,8,A,Thursday,6,11:05,11:45,Science,TCH0001,Laksh Chatterjee,Room-307,0,2025-26
TT001135,8,A,Thursday,7,12:00,12:40,Science,TCH0071,Ananya Iyer,Room-G04,0,2025-26
TT001136,8,A,Thursday,8,12:40,13:20,Hindi,TCH0066,Nikhil Shah,Room-310,0,2025-26
TT001137,8,A,Friday,1,07:30,08:10,Hindi,TCH0063,Dhruv Mehta,Room-G01,0,2025-26
TT001138,8,A,Friday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-G09,0,2025-26
TT001139,8,A,Friday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-202,0,2025-26
TT001140,8,A,Friday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-111,0,2025-26
TT001141,8,A,Friday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-308,0,2025-26
TT001142,8,A,Friday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-307,0,2025-26
TT001143,8,A,Friday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-205,0,2025-26
TT001144,8,A,Friday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-208,0,2025-26
TT001145,8,A,Saturday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-104,0,2025-26
TT001146,8,A,Saturday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-104,0,2025-26
TT001147,8,A,Saturday,3,08:50,09:30,Mathematics,TCH0043,Divya Sharma,Room-G06,0,2025-26
TT001148,8,A,Saturday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-302,0,2025-26
TT001149,8,A,Saturday,5,10:25,11:05,Hindi,TCH0015,Parth Chatterjee,Room-208,0,2025-26
TT001150,8,A,Saturday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-G10,0,2025-26
TT001151,8,A,Saturday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-G05,0,2025-26
TT001152,8,A,Saturday,8,12:40,13:20,Computer Science,TCH0024,Kabir Das,Room-303,0,2025-26
TT001153,8,B,Monday,1,07:30,08:10,Mathematics,TCH0043,Divya Sharma,Room-213,0,2025-26
TT001154,8,B,Monday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-101,0,2025-26
TT001155,8,B,Monday,3,08:50,09:30,Mathematics,TCH0043,Divya Sharma,Room-105,0,2025-26
TT001156,8,B,Monday,4,09:45,10:25,Mathematics,TCH0028,Gauri Deshpande,Room-308,0,2025-26
TT001157,8,B,Monday,5,10:25,11:05,Hindi,TCH0066,Nikhil Shah,Room-103,0,2025-26
TT001158,8,B,Monday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-312,0,2025-26
TT001159,8,B,Monday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-309,0,2025-26
TT001160,8,B,Monday,8,12:40,13:20,Hindi,TCH0004,Rohan Sinha,Room-G10,0,2025-26
TT001161,8,B,Tuesday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-214,1,2025-26
TT001162,8,B,Tuesday,2,08:10,08:50,Social Studies,TCH0036,Kartik Bhat,Room-310,0,2025-26
TT001163,8,B,Tuesday,3,08:50,09:30,Science,TCH0028,Gauri Deshpande,Room-G06,0,2025-26
TT001164,8,B,Tuesday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-210,0,2025-26
TT001165,8,B,Tuesday,5,10:25,11:05,Social Studies,TCH0036,Kartik Bhat,Room-110,0,2025-26
TT001166,8,B,Tuesday,6,11:05,11:45,Hindi,TCH0015,Parth Chatterjee,Room-G15,0,2025-26
TT001167,8,B,Tuesday,7,12:00,12:40,English,TCH0070,Khushi Sinha,Room-G02,0,2025-26
TT001168,8,B,Tuesday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-307,0,2025-26
TT001169,8,B,Wednesday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-208,0,2025-26
TT001170,8,B,Wednesday,2,08:10,08:50,Mathematics,TCH0043,Divya Sharma,Room-104,0,2025-26
TT001171,8,B,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-313,0,2025-26
TT001172,8,B,Wednesday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-107,0,2025-26
TT001173,8,B,Wednesday,5,10:25,11:05,Computer Science,TCH0057,Anika Bhosale,Room-114,0,2025-26
TT001174,8,B,Wednesday,6,11:05,11:45,Social Studies,TCH0006,Jiya Bhandari,Room-G04,0,2025-26
TT001175,8,B,Wednesday,7,12:00,12:40,Science,TCH0044,Siddharth Chatterjee,Room-212,0,2025-26
TT001176,8,B,Wednesday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-312,0,2025-26
TT001177,8,B,Thursday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-G14,0,2025-26
TT001178,8,B,Thursday,2,08:10,08:50,Hindi,TCH0063,Dhruv Mehta,Room-312,0,2025-26
TT001179,8,B,Thursday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-104,0,2025-26
TT001180,8,B,Thursday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-213,0,2025-26
TT001181,8,B,Thursday,5,10:25,11:05,Hindi,TCH0063,Dhruv Mehta,Room-G04,0,2025-26
TT001182,8,B,Thursday,6,11:05,11:45,Social Studies,TCH0056,Siya Mukherjee,Room-211,0,2025-26
TT001183,8,B,Thursday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-215,0,2025-26
TT001184,8,B,Thursday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-G11,0,2025-26
TT001185,8,B,Friday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-113,0,2025-26
TT001186,8,B,Friday,2,08:10,08:50,Computer Science,TCH0041,Vihaan Bhandari,Room-112,0,2025-26
TT001187,8,B,Friday,3,08:50,09:30,Mathematics,TCH0043,Divya Sharma,Room-111,0,2025-26
TT001188,8,B,Friday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-110,0,2025-26
TT001189,8,B,Friday,5,10:25,11:05,English,TCH0070,Khushi Sinha,Room-105,0,2025-26
TT001190,8,B,Friday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-202,0,2025-26
TT001191,8,B,Friday,7,12:00,12:40,Computer Science,TCH0057,Anika Bhosale,Room-207,0,2025-26
TT001192,8,B,Friday,8,12:40,13:20,Physical Education,TCH0048,Kavya Sen,Room-G05,0,2025-26
TT001193,8,B,Saturday,1,07:30,08:10,Computer Science,TCH0041,Vihaan Bhandari,Room-310,0,2025-26
TT001194,8,B,Saturday,2,08:10,08:50,Science,TCH0060,Trisha Pawar,Room-108,0,2025-26
TT001195,8,B,Saturday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-306,0,2025-26
TT001196,8,B,Saturday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-114,0,2025-26
TT001197,8,B,Saturday,5,10:25,11:05,Science,TCH0019,Aadhya Kulkarni,Room-103,0,2025-26
TT001198,8,B,Saturday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-G03,0,2025-26
TT001199,8,B,Saturday,7,12:00,12:40,Physical Education,TCH0077,Siya Ghosh,Room-305,0,2025-26
TT001200,8,B,Saturday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-314,0,2025-26
TT001201,8,C,Monday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-G11,0,2025-26
TT001202,8,C,Monday,2,08:10,08:50,Hindi,TCH0066,Nikhil Shah,Room-203,0,2025-26
TT001203,8,C,Monday,3,08:50,09:30,Physical Education,TCH0048,Kavya Sen,Room-111,0,2025-26
TT001204,8,C,Monday,4,09:45,10:25,Physical Education,TCH0077,Siya Ghosh,Room-G06,0,2025-26
TT001205,8,C,Monday,5,10:25,11:05,Mathematics,TCH0028,Gauri Deshpande,Room-203,0,2025-26
TT001206,8,C,Monday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-G11,0,2025-26
TT001207,8,C,Monday,7,12:00,12:40,Social Studies,TCH0079,Ishaan Chauhan,Room-310,0,2025-26
TT001208,8,C,Monday,8,12:40,13:20,Social Studies,TCH0006,Jiya Bhandari,Room-102,0,2025-26
TT001209,8,C,Tuesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-215,0,2025-26
TT001210,8,C,Tuesday,2,08:10,08:50,Physical Education,TCH0048,Kavya Sen,Room-G12,0,2025-26
TT001211,8,C,Tuesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-G08,0,2025-26
TT001212,8,C,Tuesday,4,09:45,10:25,Mathematics,TCH0026,Siya Malhotra,Room-112,0,2025-26
TT001213,8,C,Tuesday,5,10:25,11:05,Science,TCH0074,Tara Rao,Room-112,0,2025-26
TT001214,8,C,Tuesday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-303,0,2025-26
TT001215,8,C,Tuesday,7,12:00,12:40,Science,TCH0008,Dhruv Saxena,Room-305,0,2025-26
TT001216,8,C,Tuesday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-G05,0,2025-26
TT001217,8,C,Wednesday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-G05,0,2025-26
TT001218,8,C,Wednesday,2,08:10,08:50,Science,TCH0069,Isha Bhat,Room-G01,0,2025-26
TT001219,8,C,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-313,0,2025-26
TT001220,8,C,Wednesday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-315,0,2025-26
TT001221,8,C,Wednesday,5,10:25,11:05,Science,TCH0064,Zara Reddy,Room-302,0,2025-26
TT001222,8,C,Wednesday,6,11:05,11:45,Science,TCH0050,Aryan Singh,Room-214,0,2025-26
TT001223,8,C,Wednesday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-302,0,2025-26
TT001224,8,C,Wednesday,8,12:40,13:20,Mathematics,TCH0043,Divya Sharma,Room-G06,0,2025-26
TT001225,8,C,Thursday,1,07:30,08:10,Social Studies,TCH0079,Ishaan Chauhan,Room-309,0,2025-26
TT001226,8,C,Thursday,2,08:10,08:50,Mathematics,TCH0028,Gauri Deshpande,Room-112,0,2025-26
TT001227,8,C,Thursday,3,08:50,09:30,Physical Education,TCH0077,Siya Ghosh,Room-G12,0,2025-26
TT001228,8,C,Thursday,4,09:45,10:25,Science,TCH0023,Nikhil Ghosh,Room-G08,0,2025-26
TT001229,8,C,Thursday,5,10:25,11:05,Computer Science,TCH0041,Vihaan Bhandari,Room-114,0,2025-26
TT001230,8,C,Thursday,6,11:05,11:45,Science,TCH0031,Pari Deshmukh,Room-204,0,2025-26
TT001231,8,C,Thursday,7,12:00,12:40,Physical Education,TCH0048,Kavya Sen,Room-G08,0,2025-26
TT001232,8,C,Thursday,8,12:40,13:20,Mathematics,TCH0028,Gauri Deshpande,Room-105,0,2025-26
TT001233,8,C,Friday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-G10,0,2025-26
TT001234,8,C,Friday,2,08:10,08:50,Social Studies,TCH0079,Ishaan Chauhan,Room-213,0,2025-26
TT001235,8,C,Friday,3,08:50,09:30,Computer Science,TCH0041,Vihaan Bhandari,Room-308,1,2025-26
TT001236,8,C,Friday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G10,0,2025-26
TT001237,8,C,Friday,5,10:25,11:05,Hindi,TCH0063,Dhruv Mehta,Room-205,0,2025-26
TT001238,8,C,Friday,6,11:05,11:45,Computer Science,TCH0057,Anika Bhosale,Room-213,0,2025-26
TT001239,8,C,Friday,7,12:00,12:40,Mathematics,TCH0026,Siya Malhotra,Room-G03,0,2025-26
TT001240,8,C,Friday,8,12:40,13:20,Social Studies,TCH0056,Siya Mukherjee,Room-107,0,2025-26
TT001241,8,C,Saturday,1,07:30,08:10,Hindi,TCH0004,Rohan Sinha,Room-G09,0,2025-26
TT001242,8,C,Saturday,2,08:10,08:50,Computer Science,TCH0024,Kabir Das,Room-108,0,2025-26
TT001243,8,C,Saturday,3,08:50,09:30,Hindi,TCH0004,Rohan Sinha,Room-G12,0,2025-26
TT001244,8,C,Saturday,4,09:45,10:25,English,TCH0070,Khushi Sinha,Room-G11,0,2025-26
TT001245,8,C,Saturday,5,10:25,11:05,Computer Science,TCH0024,Kabir Das,Room-G03,1,2025-26
TT001246,8,C,Saturday,6,11:05,11:45,English,TCH0070,Khushi Sinha,Room-101,0,2025-26
TT001247,8,C,Saturday,7,12:00,12:40,Hindi,TCH0004,Rohan Sinha,Room-312,0,2025-26
TT001248,8,C,Saturday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-103,0,2025-26
TT001249,8,D,Monday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-G12,0,2025-26
TT001250,8,D,Monday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-G10,0,2025-26
TT001251,8,D,Monday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-301,0,2025-26
TT001252,8,D,Monday,4,09:45,10:25,Hindi,TCH0004,Rohan Sinha,Room-201,0,2025-26
TT001253,8,D,Monday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-G15,0,2025-26
TT001254,8,D,Monday,6,11:05,11:45,Mathematics,TCH0043,Divya Sharma,Room-307,0,2025-26
TT001255,8,D,Monday,7,12:00,12:40,Mathematics,TCH0028,Gauri Deshpande,Room-212,0,2025-26
TT001256,8,D,Monday,8,12:40,13:20,English,TCH0070,Khushi Sinha,Room-303,0,2025-26
TT001257,8,D,Tuesday,1,07:30,08:10,English,TCH0070,Khushi Sinha,Room-209,0,2025-26
TT001258,8,D,Tuesday,2,08:10,08:50,Science,TCH0053,Siya Sharma,Room-304,0,2025-26
TT001259,8,D,Tuesday,3,08:50,09:30,Hindi,TCH0015,Parth Chatterjee,Room-G07,0,2025-26
TT001260,8,D,Tuesday,4,09:45,10:25,Computer Science,TCH0057,Anika Bhosale,Room-306,0,2025-26
TT001261,8,D,Tuesday,5,10:25,11:05,Hindi,TCH0004,Rohan Sinha,Room-G11,0,2025-26
TT001262,8,D,Tuesday,6,11:05,11:45,Physical Education,TCH0077,Siya Ghosh,Room-211,0,2025-26
TT001263,8,D,Tuesday,7,12:00,12:40,Mathematics,TCH0043,Divya Sharma,Room-301,0,2025-26
TT001264,8,D,Tuesday,8,12:40,13:20,Mathematics,TCH0025,Darsh Patel,Room-207,0,2025-26
TT001265,8,D,Wednesday,1,07:30,08:10,Science,TCH0005,Aanya Jadhav,Room-314,0,2025-26
TT001266,8,D,Wednesday,2,08:10,08:50,Physical Education,TCH0077,Siya Ghosh,Room-303,0,2025-26
TT001267,8,D,Wednesday,3,08:50,09:30,English,TCH0070,Khushi Sinha,Room-G10,0,2025-26
TT001268,8,D,Wednesday,4,09:45,10:25,Computer Science,TCH0041,Vihaan Bhandari,Room-G10,0,2025-26
TT001269,8,D,Wednesday,5,10:25,11:05,Physical Education,TCH0077,Siya Ghosh,Room-G02,0,2025-26
TT001270,8,D,Wednesday,6,11:05,11:45,Mathematics,TCH0026,Siya Malhotra,Room-203,0,2025-26
TT001271,8,D,Wednesday,7,12:00,12:40,Science,TCH0045,Avni Sen,Room-306,0,2025-26
TT001272,8,D,Wednesday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-302,0,2025-26
TT001273,8,D,Thursday,1,07:30,08:10,Physical Education,TCH0048,Kavya Sen,Room-206,0,2025-26
TT001274,8,D,Thursday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-305,0,2025-26
TT001275,8,D,Thursday,3,08:50,09:30,Science,TCH0014,Mira Gupta,Room-205,0,2025-26
TT001276,8,D,Thursday,4,09:45,10:25,Social Studies,TCH0056,Siya Mukherjee,Room-G05,0,2025-26
TT001277,8,D,Thursday,5,10:25,11:05,Mathematics,TCH0026,Siya Malhotra,Room-103,0,2025-26
TT001278,8,D,Thursday,6,11:05,11:45,Hindi,TCH0015,Parth Chatterjee,Room-305,0,2025-26
TT001279,8,D,Thursday,7,12:00,12:40,Hindi,TCH0004,Rohan Sinha,Room-G12,0,2025-26
TT001280,8,D,Thursday,8,12:40,13:20,Physical Education,TCH0077,Siya Ghosh,Room-312,0,2025-26
TT001281,8,D,Friday,1,07:30,08:10,Physical Education,TCH0077,Siya Ghosh,Room-310,0,2025-26
TT001282,8,D,Friday,2,08:10,08:50,English,TCH0070,Khushi Sinha,Room-G09,0,2025-26
TT001283,8,D,Friday,3,08:50,09:30,Computer Science,TCH0024,Kabir Das,Room-312,0,2025-26
TT001284,8,D,Friday,4,09:45,10:25,Hindi,TCH0066,Nikhil Shah,Room-202,0,2025-26
